cleaned_text,created_at,follower_count,profile_image,retweets,sentiment,text,tweet_id,user_name,user_url,Metro
Chara Loota.. Mitti Loota.. 28 ke age mein bihar ke current CM se jyada property sirf tejashwi ke paas hai…,2019-01-31 15:13:57,581,https://pbs.twimg.com/profile_images/1089957577755025408/BBsrNb5u_normal.jpg,1,neutral,@dillireturn: @RJDforIndia Chara Loota... Mitti Loota... 28 ke age mein bihar ke current CM se jyada property sirf tejashwi ke paas hai…,1090991581685985281,Vishal Pandey 🇮🇳,https://twitter.com/VishalK03006226,Kolkata
DforIndia Chara Loota.. Mitti Loota.. 28 ke age mein bihar ke current CM se jyada property sirf tejashwi ke pa,2019-01-31 15:11:10,45,https://pbs.twimg.com/profile_images/1089759453870678017/nBUj_7Wn_normal.jpg,1,neutral,DforIndia Chara Loota... Mitti Loota... 28 ke age mein bihar ke current CM se jyada property sirf tejashwi ke pa… https://t.co/OZYCmQ3d1o,1090990881748901890,Dillireturn🇮🇳,https://twitter.com/dillireturn,Bengaluru
luprasadrjd HAR JOR JULM KE TAKKAR MEI SANGHARSH HAMARA NARA HAI BJP BRAHMIN JANTA PARTY MUST GO.,2019-01-31 15:00:07,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,"luprasadrjd HAR JOR JULM KE TAKKAR MEI, SANGHARSH HAMARA NARA HAI.  BJP( BRAHMIN JANTA PARTY)  MUST GO.",1090988101097250818,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Delhi
pnewstv Janta ko rojgar nhi de pate he aur party Mana rahe he karlo last party 2019 me samaj me ayega,2019-01-31 14:59:46,9,https://pbs.twimg.com/profile_images/1048615152344608769/UYV6mPbw_normal.jpg,0,neutral,"pnewstv Janta ko rojgar nhi de pate he aur party Mana rahe he, karlo last party, 2019 me samaj me ayega",1090988013461622785,Mj Rickon,https://twitter.com/MjRickon,Kolkata
DforIndia BJP BRAHMIN JANTA PARTY EK JATTIWADI PARTY JISNE MODI KO GULaM PM BANA RAKHA HAI BJP MUST BE DISCARDED.,2019-01-31 14:59:03,21,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,neutral,DforIndia BJP( BRAHMIN JANTA PARTY)  EK JATTIWADI PARTY JISNE MODI KO GULaM PM BANA RAKHA HAI.  BJP MUST BE DISCARDED.,1090987834503131140,UPENDER KOOMAR JAYESH,https://twitter.com/JayeshKoomar,Delhi
diantweeter Jab tak janta na chahe tab tak na to koi party jeet sakti hai aur na haar sakti hai...,2019-01-31 14:54:57,78,https://pbs.twimg.com/profile_images/1083077791082409984/gwYYI52c_normal.jpg,0,neutral,diantweeter Jab tak janta na chahe tab tak na to koi party jeet sakti hai aur na haar sakti hai...… https://t.co/xw1DHd9BzI,1090986800854781953,poonam 🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳,https://twitter.com/poonamIndian89,Bengaluru
Digvijay Chautala Jannayak Janta Party (JJP after BJP wins #JindByPoll I would like to congratulate BJP for their victory Ther…,2019-01-31 14:52:39,64,https://pbs.twimg.com/profile_images/1077117805865119749/z3hzICSR_normal.jpg,29,positive,"@ANI: Digvijay Chautala, Jannayak Janta Party (JJP) after BJP wins #JindByPoll: I would like to congratulate BJP for their victory. Ther…",1090986222850256896,Mukesh Dasi,https://twitter.com/MukeshDasi3,Delhi
_meh Job ke bare me kyu charcha nhi karte aap sir Har baat pe apke party ke log mandir-masjid ko leke janta ko ladake asli m…,2019-01-31 14:39:03,1122,https://pbs.twimg.com/profile_images/709403161946009602/lxF7gAK-_normal.jpg,1,positive,@somebodys_meh: Job ke bare me kyu charcha nhi karte aap sir? Har baat pe apke party ke log mandir-masjid ko leke janta ko ladake asli m…,1090982798876323843,Shekhar jat,https://twitter.com/Shekharjat3,Bengaluru
Digvijay Chautala Jannayak Janta Party (JJP after BJP wins #JindByPoll I would like to congratulate BJP for their victory Ther…,2019-01-31 14:37:31,131,https://pbs.twimg.com/profile_images/1092959190300192769/vlyNySDG_normal.jpg,29,positive,"@ANI: Digvijay Chautala, Jannayak Janta Party (JJP) after BJP wins #JindByPoll: I would like to congratulate BJP for their victory. Ther…",1090982413549879296,Broken XBox,https://twitter.com/_Spacker,Hyderabad
ke bare me kyu charcha nhi karte aap sir Har baat pe apke party ke log mandir-masjid ko leke janta ko ladake a,2019-01-31 14:36:06,738,https://pbs.twimg.com/profile_images/1093571163370835968/Ww6ok0o8_normal.jpg,1,positive, ke bare me kyu charcha nhi karte aap sir? Har baat pe apke party ke log mandir-masjid ko leke janta ko ladake a… https://t.co/iYsomoScua,1090982055570096128,jaycee,https://twitter.com/somebodys_meh,Hyderabad
PHaryana Naveen bhai unko toh jail ka darr samjh at,2019-01-31 14:32:45,87,https://pbs.twimg.com/profile_images/970189545642840064/UIGtuYRB_normal.jpg,0,negative,PHaryana @NaveenJaihind @AamAadmiParty @ArvindKejriwal @AapKaGopalRai Naveen bhai unko toh jail ka darr samjh at… https://t.co/TMrA8Bff1J,1090981212917850112,Praveen Kalra,https://twitter.com/er_kalra,Kolkata
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 14:20:45,1315,https://pbs.twimg.com/profile_images/1065676921894141952/RwNMP3Eb_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090978194868584449,LaKsHyA D AdVaNi,https://twitter.com/AdvaniLakshya,Delhi
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 14:18:40,21,https://pbs.twimg.com/profile_images/1015072547392704512/qruhyN21_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090977670236696587,MST,https://twitter.com/MahadevTangade,Kolkata
BJP Sarpanches and Panches from Kashmir valley all..,2019-01-31 14:08:30,217,https://pbs.twimg.com/profile_images/439299332945096705/wATDEzyL_normal.jpeg,0,neutral," BJP Sarpanches and Panches from Kashmir valley, all... https://t.co/SCIYTcO1B0",1090975111585431552,Daily Gadyal,https://twitter.com/dailygadyal,Hyderabad
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 14:06:11,746,https://pbs.twimg.com/profile_images/832151268390866945/NVuN9HYi_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090974529810096133,Rajashekar K Shetty,https://twitter.com/Shetty_Belanje,Bengaluru
Digvijay Chautala Jannayak Janta Party (JJP after BJP wins #JindByPoll I would like to congratulate BJP for their victory Ther…,2019-01-31 14:04:48,101,https://pbs.twimg.com/profile_images/863758539189301248/BDlYGFZa_normal.jpg,29,positive,"@ANI: Digvijay Chautala, Jannayak Janta Party (JJP) after BJP wins #JindByPoll: I would like to congratulate BJP for their victory. Ther…",1090974180672184320,Ahmed Raza,https://twitter.com/AhmedRa83348926,Kolkata
I Rapist Unnao case BJP MLA Kuldip Sengar ko Party se bhi nahi nikalane wala Narendra Modi.kya,2019-01-31 13:58:44,388,https://pbs.twimg.com/profile_images/1031630130739785732/bKGWo6-M_normal.jpg,0,neutral,I Rapist Unnao case BJP MLA Kuldip Sengar ko Party se bhi nahi nikalane wala Narendra Modi.kya… https://t.co/zQPiaXMHFB,1090972654729756677,Hemlata D,https://twitter.com/HemlataD2,Hyderabad
Digvijay Chautala Jannayak Janta Party (JJP after BJP wins #JindByPoll I would like to congratulate BJP for their victory Ther…,2019-01-31 13:54:28,29,https://pbs.twimg.com/profile_images/1086012153990008832/753pGCol_normal.jpg,29,positive,"@ANI: Digvijay Chautala, Jannayak Janta Party (JJP) after BJP wins #JindByPoll: I would like to congratulate BJP for their victory. Ther…",1090971579310166016,Sumit_knight,https://twitter.com/Sumit48880620,Mumbai
"ki Sabhi bade Nata our party ko abhi parlament ma ""EVM band ka verry important points pa Debat karny chiya ,D",2019-01-31 13:47:40,32,https://pbs.twimg.com/profile_images/1052087862399836160/N3YJnvdO_normal.jpg,0,positive," ki Sabhi bade Nata  our party ko abhi parlament ma ""EVM"" band ka verry important points pa Debat karny chiya ,D… https://t.co/QDXdRgvSTX",1090969868504051712,Nalin Purani,https://twitter.com/PuraniNalin,Hyderabad
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 13:34:18,406,https://pbs.twimg.com/profile_images/378800000745544550/e992f7dbe84f1153def2d828e1a752fb_normal.jpeg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090966506291253251,Abhinav Agarwal 🇮🇳,https://twitter.com/_abhinavagarwal,Hyderabad
ishoreyadav _News,2019-01-31 13:11:50,85,https://pbs.twimg.com/profile_images/1090159488064057345/k5cvmHaJ_normal.jpg,0,neutral,ishoreyadav @mlkhattar @BJP4Bihar @DainikBhaskar @JagranNews @KashishBihar @PTI_News @bjpsamvad @ZeeBiharNews… https://t.co/JnlqQwZlT8,1090960850272247808,VIKRAM SINGH,https://twitter.com/KUMARVIKRAMSINH,Hyderabad
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 13:10:40,120,https://pbs.twimg.com/profile_images/1083298061718175745/WMUu5jCO_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090960558487007232,Bhupender Kumar,https://twitter.com/bkumar_official,Mumbai
oNarbir Saaf niyat sahi vikas karne wali,2019-01-31 13:10:37,139,https://pbs.twimg.com/profile_images/954645702100922369/2vd5Xg8D_normal.jpg,0,neutral,oNarbir @DrKrishanMiddha @mlkhattar @subhashbrala @sureshbhattbjp @BJP4Haryana Saaf niyat sahi vikas karne wali… https://t.co/KXUmfBlbhS,1090960544180420608,Amit Pandya,https://twitter.com/AmitPan16294461,Kolkata
ilashOnline Janta ne jootho ko Diya moh tod jawab janta maangti hai vikas saaf niyat se ek hi par,2019-01-31 13:02:22,139,https://pbs.twimg.com/profile_images/954645702100922369/2vd5Xg8D_normal.jpg,0,neutral,"ilashOnline @rssurjewala Janta ne jootho ko Diya moh tod jawab, janta maangti hai vikas, saaf niyat se ek hi par… https://t.co/4I1WPA7MnO",1090958468566212608,Amit Pandya,https://twitter.com/AmitPan16294461,Mumbai
skaanPTI PahLy PAKISTAN Cricket TeaM k CaptaiN Thy PhiR P.T.I k RehNuMa LeadeR Ab PAKISTAN k Wazir-E-AzaM haiN G,2019-01-31 12:59:09,1079,https://pbs.twimg.com/profile_images/1093630846702108672/6gh9F68g_normal.jpg,0,neutral,skaanPTI PahLy PAKISTAN Cricket TeaM k CaptaiN Thy PhiR P.T.I k RehNuMa LeadeR Ab PAKISTAN k Wazir-E-AzaM haiN G… https://t.co/3976YfRgY6,1090957657811374081,Ṧḁhḯḹ Ṯḁṋhḁ,https://twitter.com/SahilTa01188381,Bengaluru
eeti_chobey Janta peet deti hai Sabse buri pitayi akhilesh urf teepu ki hui Loksabha me 5/80 Dare to vidhansab,2019-01-31 12:57:39,15,https://pbs.twimg.com/profile_images/1069635705733734400/P9PeDfsn_normal.jpg,0,neutral,"eeti_chobey Janta peet deti hai

Sabse buri pitayi akhilesh urf teepu ki hui

Loksabha me 5/80
Dare to vidhansab… https://t.co/ZDPqKqs1HS",1090957282165149696,Rajnish BKT,https://twitter.com/Rajnish56527156,Delhi
itShah ... will do it in general election also... Janta to remember failure of...strong Janta party coalitio,2019-01-31 12:56:57,0,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,negative,itShah .... will do it in general election also....  Janta to remember  failure of...strong Janta party coalitio… https://t.co/Sq8aEMsDTX,1090957105278959616,AVINASH SHARMA,https://twitter.com/raichandavi,Mumbai
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:56:02,624,https://pbs.twimg.com/profile_images/490318965021757440/3s2xB5FH_normal.jpeg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090956875414323200,खड़ग सिँह,https://twitter.com/khadag_,Delhi
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:41:18,627,https://pbs.twimg.com/profile_images/754989320847568896/8Dk8KM8h_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090953166558904320,AIR News Aizawl,https://twitter.com/airnews_aizawl,Mumbai
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:40:38,310,https://pbs.twimg.com/profile_images/1092774114547372033/CwHVfEeD_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090953000728838144,🇮🇳AddalamarriUmasankar,https://twitter.com/AddalamarriU,Bengaluru
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:26:21,5521,https://pbs.twimg.com/profile_images/1072540847399419905/gFEdbzBj_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090949402225713152,बंम कुमार बीजेपी 🇮🇳🚩,https://twitter.com/sbambam16,Kolkata
Digvijay Chautala Jannayak Janta Party (JJP after BJP wins #JindByPoll I would like to congratulate BJP for their victory Ther…,2019-01-31 12:22:40,251,https://pbs.twimg.com/profile_images/1085602857729122304/GD7Z6meS_normal.jpg,29,positive,"@ANI: Digvijay Chautala, Jannayak Janta Party (JJP) after BJP wins #JindByPoll: I would like to congratulate BJP for their victory. Ther…",1090948479147487235,Sharmaji,https://twitter.com/HaanBhaktHuMain,Mumbai
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:19:39,1676,https://pbs.twimg.com/profile_images/378800000467473389/8c959170ad9a0ac3efdb0435d209e072_normal.jpeg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090947717881307137,गिरीश जोइस,https://twitter.com/Joisgirish,Delhi
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:19:25,8263,https://pbs.twimg.com/profile_images/1067371951721771009/d_8-KKYY_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090947661371527168,A V,https://twitter.com/pickooo,Mumbai
Digvijay Chautala Jannayak Janta Party (JJP after BJP wins #JindByPoll I would like to congratulate BJP for their victory Ther…,2019-01-31 12:18:51,8263,https://pbs.twimg.com/profile_images/1067371951721771009/d_8-KKYY_normal.jpg,29,positive,"@ANI: Digvijay Chautala, Jannayak Janta Party (JJP) after BJP wins #JindByPoll: I would like to congratulate BJP for their victory. Ther…",1090947515824984064,A V,https://twitter.com/pickooo,Mumbai
atiya Janta Party,2019-01-31 12:17:44,2,https://pbs.twimg.com/profile_images/1094165281394577408/qO_bqU_2_normal.jpg,0,neutral,atiya Janta Party https://t.co/mWUVPZwpmu,1090947235746115584,Sagar Pawar,https://twitter.com/SagarPa38569296,Mumbai
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:17:22,1292,https://pbs.twimg.com/profile_images/1089537298000154625/O1gWSiPG_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090947144318631936,Deepak Sharma,https://twitter.com/deepakvats93,Kolkata
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:16:27,1492,https://pbs.twimg.com/profile_images/1043112737751134208/Pgh-AX2a_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090946913602584577,Kapil Gurjar,https://twitter.com/KapilGurjarBJP,Kolkata
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:14:57,126,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090946534466772992,Action,https://twitter.com/parthosghosh1,Delhi
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:13:46,9361,https://pbs.twimg.com/profile_images/986179749700497409/S5lsIJKS_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090946236725841926,Ashok Singh,https://twitter.com/TheAshokSingh,Mumbai
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:13:10,1555,https://pbs.twimg.com/profile_images/1088864463313399808/MpasZL3R_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090946088457175040,Dr. Krishan Middha,https://twitter.com/DrKrishanMiddha,Mumbai
Haryana BJP wins #JindByPoll by a margin of 12935 votes BJP candidate secures 50566 votes while the D…,2019-01-31 12:11:17,769,https://pbs.twimg.com/profile_images/969608859298840576/gPjmZ2fR_normal.jpg,33,positive,@airnewsalerts: Haryana: BJP wins #JindByPoll by a margin of 12935 votes. BJP candidate @DrKrishanMiddha secures 50566 votes while the D…,1090945611199901697,SPS Rawat,https://twitter.com/SPSinghRawat,Bengaluru
